,yearMonth,country,firstUserDefaultChannelGroup,activeUsers,newUsers,Sessions,engagedSessions,screenPageViews,averageSessionDuration,demande_contact_realisee,first_visit,interet_par_les_catalogues,page_view,session_start,download,returningUsers,bounces,SessionsDuration,activeUsers_LY,newUsers_LY,Sessions_LY,engagedSessions_LY,screenPageViews_LY,averageSessionDuration_LY,download_LY,returningUsers_LY,bounces_LY,SessionsDuration_LY
585,2024-12 Dec,Netherlands,Organic Search,23.0,22.0,25.0,15.0,79.0,180.47124,,,,,,,1.0,10.0,2707.0686,15.0,14.0,15.0,6.0,54.0,113.309235,,1.0,9.0,679.8554
586,2024-12 Dec,Morocco,Direct,3.0,3.0,3.0,1.0,13.0,1305.7284,,,,,,,0.0,2.0,1305.7284,6.0,7.0,10.0,5.0,47.0,294.16168,,-1.0,5.0,1470.8083
587,2024-12 Dec,Portugal,Referral,1.0,1.0,2.0,0.0,1.0,0.0,,,,,,,0.0,2.0,0.0,,,,,,,,,,
588,2024-12 Dec,Poland,Direct,2.0,2.0,4.0,3.0,19.0,585.9366,,,,,,,0.0,1.0,1757.8098,2.0,2.0,2.0,1.0,3.0,9.201482,,0.0,1.0,9.201482
589,2024-12 Dec,Réunion,Direct,1.0,1.0,1.0,1.0,2.0,51.702934,,,,,,,0.0,0.0,51.702934,2.0,2.0,3.0,0.0,3.0,4.613764,,0.0,3.0,0.0
590,2024-12 Dec,New Zealand,Organic Search,4.0,4.0,4.0,2.0,10.0,51.27288,,,,,,,0.0,2.0,102.54576,,,,,,,,,,
591,2024-12 Dec,Russia,Direct,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
592,2024-12 Dec,Romania,Organic Search,3.0,3.0,5.0,4.0,30.0,524.6903,,,,,,,0.0,1.0,2098.7612,2.0,2.0,2.0,1.0,4.0,17.698423,,0.0,1.0,17.698423
593,2024-12 Dec,Qatar,Organic Search,7.0,7.0,7.0,3.0,7.0,7.571082,,,,,,,0.0,4.0,22.713245,1.0,1.0,1.0,0.0,1.0,5.005967,,0.0,1.0,0.0
594,2024-12 Dec,Portugal,Organic Search,13.0,12.0,25.0,11.0,77.0,211.83426,,,,,,,1.0,14.0,2330.1768,7.0,7.0,7.0,5.0,43.0,137.92792,,0.0,2.0,689.6396
595,2024-12 Dec,Portugal,Direct,7.0,5.0,17.0,11.0,41.0,296.70978,,,,,,,2.0,6.0,3263.8076,5.0,4.0,5.0,3.0,19.0,96.63591,,1.0,2.0,289.9077
596,2024-12 Dec,Poland,Organic Search,4.0,4.0,5.0,4.0,6.0,13.074933,,,,,,,0.0,1.0,52.299732,3.0,3.0,3.0,1.0,4.0,9.81617,,0.0,2.0,9.81617
597,2024-12 Dec,Réunion,Organic Search,5.0,5.0,6.0,0.0,6.0,2.0074003,,,,,,,0.0,6.0,0.0,12.0,11.0,12.0,4.0,53.0,190.87729,,1.0,8.0,763.50916
598,2024-12 Dec,Philippines,Organic Search,3.0,3.0,3.0,1.0,5.0,10.220631,,,,,,,0.0,2.0,10.220631,1.0,1.0,1.0,0.0,1.0,6.956838,,0.0,1.0,0.0
599,2024-12 Dec,Philippines,Direct,2.0,2.0,3.0,1.0,5.0,308.2567,,,,,,,0.0,2.0,308.2567,,,,,,,,,,
600,2024-12 Dec,Pakistan,Referral,1.0,1.0,1.0,1.0,3.0,326.83652,,,,,,,0.0,0.0,326.83652,,,,,,,,,,
601,2024-12 Dec,Oman,Organic Search,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
602,2024-12 Dec,Norway,Organic Search,4.0,4.0,4.0,2.0,16.0,100.4535,,,,,,,0.0,2.0,200.907,,,,,,,,,,
603,2024-12 Dec,Norway,Direct,4.0,4.0,9.0,1.0,8.0,12.611403,,,,,,,0.0,8.0,12.611403,1.0,1.0,1.0,0.0,1.0,5.07388,,0.0,1.0,0.0
604,2024-11 Nov,Guadeloupe,Organic Search,5.0,4.0,7.0,4.0,14.0,230.11221,,,,,,,1.0,3.0,920.44885,11.0,11.0,18.0,14.0,94.0,302.2389,,0.0,4.0,4231.3447
605,2024-11 Nov,Ghana,Organic Search,1.0,1.0,1.0,1.0,1.0,30.097462,,,,,,,0.0,0.0,30.097462,1.0,1.0,1.0,0.0,1.0,5.015055,,0.0,1.0,0.0
606,2024-11 Nov,Greece,Direct,2.0,2.0,4.0,2.0,7.0,102.6278,,,,,,,0.0,2.0,205.2556,,,,,,,,,,
607,2024-11 Nov,Greece,Organic Search,3.0,3.0,5.0,3.0,21.0,460.58038,,,,,,,0.0,2.0,1381.7412,2.0,2.0,2.0,1.0,6.0,60.41169,,0.0,1.0,60.41169
608,2024-11 Nov,France,Email,2.0,2.0,2.0,1.0,5.0,41.48661,,,,,,,0.0,1.0,41.48661,,,,,,,,,,
609,2024-11 Nov,Hong Kong,Direct,1.0,1.0,2.0,2.0,2.0,92.86929,,,,,,,0.0,0.0,185.73859,3.0,3.0,3.0,3.0,13.0,414.6135,,0.0,0.0,1243.8405
610,2024-11 Nov,Hong Kong,Organic Search,5.0,5.0,5.0,4.0,12.0,154.93723,,,,,,,0.0,1.0,619.7489,2.0,2.0,2.0,2.0,10.0,1005.1074,,0.0,0.0,2010.2148
611,2024-11 Nov,Germany,Direct,11.0,10.0,11.0,6.0,33.0,239.5218,,,,,,,1.0,5.0,1437.1309,12.0,12.0,14.0,9.0,45.0,52.855618,,0.0,5.0,475.70056
612,2024-11 Nov,Germany,Organic Search,29.0,24.0,41.0,30.0,102.0,229.71928,,,,,,,5.0,11.0,6891.5786,21.0,21.0,26.0,15.0,99.0,106.48611,,0.0,11.0,1597.2916
613,2024-11 Nov,France,Organic Social,2.0,2.0,2.0,2.0,5.0,70.14295,,,,,,,0.0,0.0,140.2859,1.0,1.0,1.0,0.0,1.0,4.904646,,0.0,1.0,0.0
614,2024-11 Nov,Georgia,Organic Search,1.0,1.0,2.0,0.0,1.0,0.0,,,,,,,0.0,2.0,0.0,1.0,1.0,2.0,1.0,4.0,20.400434,,0.0,1.0,20.400434
615,2024-11 Nov,Gabon,Organic Search,2.0,2.0,5.0,1.0,5.0,2.5735419,,,,,,,0.0,4.0,2.5735419,1.0,1.0,1.0,0.0,1.0,4.981792,,0.0,1.0,0.0
616,2024-11 Nov,French Polynesia,Organic Search,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,4.0,4.0,4.0,0.0,4.0,3.3283293,,0.0,4.0,0.0
617,2024-11 Nov,French Polynesia,Direct,1.0,1.0,1.0,1.0,1.0,1546.5032,,,,,,,0.0,0.0,1546.5032,1.0,1.0,2.0,0.0,2.0,4.4733777,,0.0,2.0,0.0
618,2024-11 Nov,French Guiana,Organic Search,3.0,1.0,3.0,2.0,6.0,365.3321,,,,,,,2.0,1.0,730.6642,3.0,3.0,3.0,1.0,11.0,94.73903,,0.0,2.0,94.73903
619,2024-11 Nov,France,Referral,17.0,13.0,37.0,22.0,131.0,304.34152,,,,,,,4.0,15.0,6695.5137,33.0,26.0,55.0,30.0,197.0,222.296,,7.0,25.0,6668.8804
620,2024-11 Nov,France,Organic Search,1902.0,1481.0,2992.0,1973.0,9337.0,277.7867,,,,,,,421.0,1019.0,548073.2,2192.0,1885.0,2963.0,1680.0,10030.0,146.6541,,307.0,1283.0,246378.89
621,2024-11 Nov,Hungary,Organic Search,7.0,4.0,10.0,6.0,23.0,67.11443,,,,,,,3.0,4.0,402.68658,8.0,6.0,18.0,12.0,78.0,146.59802,,2.0,6.0,1759.1763
622,2024-11 Nov,Hungary,Direct,4.0,3.0,5.0,2.0,6.0,9.646447,,,,,,,1.0,3.0,19.292894,,,,,,,,,,
623,2024-11 Nov,Kazakhstan,Organic Search,1.0,1.0,1.0,1.0,1.0,1027.0223,,,,,,,0.0,0.0,1027.0223,,,,,,,,,,
624,2024-11 Nov,India,Direct,3.0,3.0,3.0,1.0,5.0,15.280942,,,,,,,0.0,2.0,15.280942,1.0,1.0,1.0,1.0,4.0,53.309483,,0.0,0.0,53.309483
625,2024-11 Nov,India,Email,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
626,2024-11 Nov,Finland,Organic Search,1.0,1.0,1.0,0.0,1.0,5.896242,,,,,,,0.0,1.0,0.0,,,,,,,,,,
627,2024-11 Nov,Kyrgyzstan,Organic Search,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
628,2024-11 Nov,Kuwait,Organic Search,1.0,1.0,1.0,1.0,1.0,28.104778,,,,,,,0.0,0.0,28.104778,,,,,,,,,,
629,2024-11 Nov,Japan,Organic Search,6.0,6.0,7.0,3.0,17.0,84.21152,,,,,,,0.0,4.0,252.63455,3.0,3.0,3.0,0.0,3.0,3.8007936,,0.0,3.0,0.0
630,2024-11 Nov,Italy,Referral,2.0,2.0,2.0,2.0,6.0,494.65442,,,,,,,0.0,0.0,989.30884,,,,,,,,,,
631,2024-11 Nov,Italy,Organic Search,10.0,7.0,16.0,11.0,52.0,244.67525,,,,,,,3.0,5.0,2691.4277,10.0,10.0,18.0,7.0,53.0,114.9092,,0.0,11.0,804.36444
632,2024-11 Nov,Italy,Direct,7.0,5.0,11.0,8.0,53.0,125.11587,,,,,,,2.0,3.0,1000.92694,10.0,8.0,14.0,8.0,43.0,171.49785,,2.0,6.0,1371.9828
633,2024-11 Nov,Israel,Organic Search,3.0,3.0,3.0,1.0,3.0,4.864918,,,,,,,0.0,2.0,4.864918,1.0,1.0,1.0,0.0,1.0,5.038958,,0.0,1.0,0.0
634,2024-11 Nov,Ireland,Organic Social,2.0,2.0,2.0,1.0,2.0,15.047201,,,,,,,0.0,1.0,15.047201,,,,,,,,,,
635,2024-11 Nov,Ireland,Organic Search,5.0,5.0,7.0,2.0,11.0,22.809114,,,,,,,0.0,5.0,45.61823,2.0,2.0,2.0,0.0,2.0,4.635844,,0.0,2.0,0.0
636,2024-11 Nov,Ireland,Direct,165.0,172.0,167.0,69.0,203.0,11.640449,,,,,,,-7.0,98.0,803.191,1.0,1.0,1.0,1.0,3.0,50.375237,,0.0,0.0,50.375237
637,2024-11 Nov,Iraq,Organic Search,3.0,3.0,4.0,0.0,4.0,1.8684435,,,,,,,0.0,4.0,0.0,,,,,,,,,,
638,2024-11 Nov,Iran,Organic Search,1.0,1.0,1.0,1.0,1.0,12.263831,,,,,,,0.0,0.0,12.263831,,,,,,,,,,
639,2024-11 Nov,Indonesia,Referral,2.0,2.0,3.0,1.0,2.0,14.101285,,,,,,,0.0,2.0,14.101285,1.0,1.0,1.0,1.0,3.0,24.154793,,0.0,0.0,24.154793
640,2024-11 Nov,Indonesia,Organic Search,12.0,11.0,14.0,8.0,33.0,99.922714,,,,,,,1.0,6.0,799.3817,20.0,12.0,28.0,19.0,98.0,153.35825,,8.0,9.0,2913.8066
641,2024-11 Nov,Indonesia,Direct,3.0,1.0,4.0,3.0,15.0,66.97502,,,,,,,2.0,1.0,200.92506,10.0,8.0,19.0,14.0,79.0,97.63498,,2.0,5.0,1366.8896
642,2024-11 Nov,India,Organic Search,13.0,12.0,13.0,9.0,37.0,311.00027,,,,,,,1.0,4.0,2799.0024,7.0,7.0,7.0,4.0,13.0,25.21488,,0.0,3.0,100.85952
643,2024-11 Nov,France,Direct,486.0,411.0,762.0,378.0,1997.0,207.15778,,,,,,,75.0,384.0,78305.64,388.0,327.0,589.0,314.0,1867.0,137.91768,,61.0,275.0,43306.152
644,2024-11 Nov,Austria,Direct,85.0,86.0,85.0,6.0,95.0,0.69684374,,,,,,,-1.0,79.0,4.1810627,21.0,21.0,21.0,0.0,21.0,0.0,,0.0,21.0,0.0
645,2024-11 Nov,Finland,Direct,137.0,143.0,137.0,24.0,160.0,3.3900452,,,,,,,-6.0,113.0,81.361084,29.0,28.0,29.0,0.0,29.0,0.0,,1.0,29.0,0.0
646,2024-11 Nov,Canada,Organic Search,20.0,20.0,21.0,11.0,42.0,68.671555,,,,,,,0.0,10.0,755.3871,28.0,28.0,31.0,7.0,65.0,48.693943,,0.0,24.0,340.8576
647,2024-11 Nov,Bulgaria,Organic Search,3.0,3.0,5.0,2.0,10.0,68.465485,,,,,,,0.0,3.0,136.93097,,,,,,,,,,
648,2024-11 Nov,Bulgaria,Direct,4.0,3.0,5.0,2.0,7.0,30.928482,,,,,,,1.0,3.0,61.856964,,,,,,,,,,
649,2024-11 Nov,Brazil,Organic Search,6.0,6.0,6.0,3.0,13.0,58.449726,,,,,,,0.0,3.0,175.34918,6.0,6.0,6.0,4.0,43.0,123.84345,,0.0,2.0,495.3738
650,2024-11 Nov,Brazil,Direct,3.0,2.0,4.0,2.0,16.0,176.77446,,,,,,,1.0,2.0,353.54892,3.0,2.0,7.0,2.0,11.0,43.704193,,1.0,5.0,87.40839
651,2024-11 Nov,Benin,Organic Search,1.0,0.0,1.0,1.0,9.0,350.95248,,,,,,,1.0,0.0,350.95248,2.0,2.0,2.0,0.0,2.0,1.7950565,,0.0,2.0,0.0
652,2024-11 Nov,Belgium,Referral,1.0,1.0,1.0,1.0,1.0,42.469666,,,,,,,0.0,0.0,42.469666,,,,,,,,,,
653,2024-11 Nov,Belgium,Organic Search,53.0,45.0,69.0,44.0,222.0,174.95708,,,,,,,8.0,25.0,7698.1113,107.0,100.0,141.0,68.0,400.0,102.70715,,7.0,73.0,6984.0864
654,2024-11 Nov,Belgium,Direct,6.0,3.0,10.0,9.0,24.0,261.51828,,,,,,,3.0,1.0,2353.6646,11.0,10.0,16.0,8.0,83.0,235.18013,,1.0,8.0,1881.441
655,2024-11 Nov,Bangladesh,Organic Search,2.0,2.0,2.0,0.0,2.0,4.3608127,,,,,,,0.0,2.0,0.0,,,,,,,,,,
656,2024-11 Nov,Bahrain,Organic Search,2.0,2.0,2.0,1.0,2.0,132.3569,,,,,,,0.0,1.0,132.3569,,,,,,,,,,
657,2024-11 Nov,Azerbaijan,Direct,1.0,1.0,1.0,1.0,2.0,86.49581,,,,,,,0.0,0.0,86.49581,,,,,,,,,,
658,2024-11 Nov,Austria,Organic Search,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,1.0,3.0,1.0,13.0,39.84205,,0.0,2.0,39.84205
659,2024-11 Nov,Lebanon,Organic Search,1.0,1.0,1.0,1.0,1.0,15.384668,,,,,,,0.0,0.0,15.384668,1.0,1.0,1.0,1.0,3.0,26.853388,,0.0,0.0,26.853388
660,2024-11 Nov,Australia,Organic Search,7.0,7.0,9.0,5.0,18.0,102.90729,,,,,,,0.0,4.0,514.53644,3.0,3.0,3.0,1.0,4.0,6.114621,,0.0,2.0,6.114621
661,2024-11 Nov,Andorra,Direct,1.0,1.0,1.0,1.0,3.0,818.51074,,,,,,,0.0,0.0,818.51074,,,,,,,,,,
662,2024-11 Nov,Algeria,Organic Search,7.0,7.0,8.0,2.0,9.0,180.98604,,,,,,,0.0,6.0,361.97208,15.0,15.0,15.0,1.0,15.0,5.467262,,0.0,14.0,5.467262
663,2024-11 Nov,(INCONNU),Direct,4.0,4.0,4.0,0.0,4.0,0.0,,,,,,,0.0,4.0,0.0,,,,,,,,,,
664,2024-11 Nov,Canada,Direct,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,5.0,5.0,5.0,1.0,8.0,34.45504,,0.0,4.0,34.45504
665,2024-11 Nov,Canada,Referral,1.0,0.0,2.0,2.0,7.0,45.64194,,,,,,,1.0,0.0,91.28388,,,,,,,,,,
666,2024-11 Nov,Ethiopia,Organic Search,2.0,2.0,2.0,1.0,4.0,24.554823,,,,,,,0.0,1.0,24.554823,,,,,,,,,,
667,2024-11 Nov,China,Direct,12.0,11.0,16.0,11.0,31.0,305.81506,,,,,,,1.0,5.0,3363.9658,5.0,4.0,7.0,4.0,18.0,439.4943,,1.0,3.0,1757.9772
668,2024-11 Nov,Ethiopia,Direct,2.0,2.0,2.0,0.0,2.0,0.0,,,,,,,0.0,2.0,0.0,,,,,,,,,,
669,2024-11 Nov,Estonia,Organic Search,1.0,1.0,1.0,1.0,1.0,10.125262,,,,,,,0.0,0.0,10.125262,4.0,3.0,10.0,4.0,22.0,60.15682,,1.0,6.0,240.62727
670,2024-11 Nov,Estonia,Direct,0.0,0.0,2.0,0.0,1.0,0.0,,,,,,,0.0,2.0,0.0,,,,,,,,,,
671,2024-11 Nov,Egypt,Organic Search,2.0,2.0,2.0,1.0,3.0,68.43057,,,,,,,0.0,1.0,68.43057,,,,,,,,,,
672,2024-11 Nov,Egypt,Direct,2.0,2.0,2.0,1.0,2.0,5.2266765,,,,,,,0.0,1.0,5.2266765,1.0,1.0,1.0,1.0,2.0,12.286187,,0.0,0.0,12.286187
673,2024-11 Nov,Denmark,Organic Search,1.0,1.0,1.0,0.0,1.0,2.355259,,,,,,,0.0,1.0,0.0,,,,,,,,,,
674,2024-11 Nov,Denmark,Direct,3.0,3.0,10.0,6.0,26.0,600.5056,,,,,,,0.0,4.0,3603.0337,,,,,,,,,,
675,2024-11 Nov,Côte d’Ivoire,Organic Search,2.0,1.0,2.0,2.0,16.0,245.57503,,,,,,,1.0,0.0,491.15005,6.0,6.0,7.0,2.0,11.0,25.021723,,0.0,5.0,50.043446
676,2024-11 Nov,Côte d’Ivoire,Direct,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.017555,,0.0,1.0,0.0
677,2024-11 Nov,Czechia,Organic Search,1.0,1.0,1.0,1.0,3.0,360.65396,,,,,,,0.0,0.0,360.65396,2.0,2.0,3.0,1.0,7.0,9.999567,,0.0,2.0,9.999567
678,2024-11 Nov,Czechia,Direct,2.0,1.0,7.0,5.0,37.0,574.2843,,,,,,,1.0,2.0,2871.4214,1.0,0.0,11.0,1.0,12.0,0.93429184,,1.0,10.0,0.93429184
679,2024-11 Nov,Cyprus,Organic Search,2.0,2.0,2.0,1.0,11.0,605.70685,,,,,,,0.0,1.0,605.70685,,,,,,,,,,
680,2024-11 Nov,Cyprus,Direct,1.0,1.0,4.0,3.0,17.0,620.19464,,,,,,,0.0,1.0,1860.584,,,,,,,,,,
681,2024-11 Nov,Croatia,Organic Search,5.0,5.0,6.0,3.0,9.0,75.33922,,,,,,,0.0,3.0,226.01765,,,,,,,,,,
682,2024-11 Nov,Congo - Kinshasa,Organic Search,3.0,3.0,4.0,2.0,4.0,39.037727,,,,,,,0.0,2.0,78.075455,3.0,3.0,3.0,2.0,7.0,391.2934,,0.0,1.0,782.5868
683,2024-11 Nov,China,Referral,3.0,3.0,5.0,2.0,5.0,46.730637,,,,,,,0.0,3.0,93.46127,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
684,2024-11 Nov,China,Organic Search,5.0,4.0,8.0,6.0,30.0,557.16516,,,,,,,1.0,2.0,3342.991,34.0,33.0,39.0,6.0,58.0,74.74113,,1.0,33.0,448.44678
685,2024-11 Nov,Latvia,Direct,2.0,2.0,2.0,0.0,2.0,0.0,,,,,,,0.0,2.0,0.0,,,,,,,,,,
686,2024-11 Nov,Netherlands,Referral,1.0,1.0,1.0,1.0,4.0,97.090645,,,,,,,0.0,0.0,97.090645,,,,,,,,,,
687,2024-11 Nov,Libya,Organic Search,2.0,2.0,3.0,2.0,5.0,225.55295,,,,,,,0.0,1.0,451.1059,1.0,1.0,1.0,1.0,3.0,35.119827,,0.0,0.0,35.119827
688,2024-11 Nov,Russia,Organic Search,1.0,1.0,2.0,0.0,1.0,0.0,,,,,,,0.0,2.0,0.0,,,,,,,,,,
689,2024-11 Nov,Switzerland,Direct,1.0,1.0,1.0,0.0,1.0,2.437901,,,,,,,0.0,1.0,0.0,4.0,3.0,5.0,4.0,14.0,261.7002,,1.0,1.0,1046.8008
690,2024-11 Nov,Sweden,Organic Search,3.0,3.0,3.0,3.0,15.0,461.31598,,,,,,,0.0,0.0,1383.948,5.0,5.0,8.0,8.0,62.0,251.46375,,0.0,0.0,2011.71
691,2024-11 Nov,Sweden,Direct,1.0,1.0,1.0,1.0,5.0,1713.9335,,,,,,,0.0,0.0,1713.9335,5.0,5.0,7.0,3.0,10.0,22.738867,,0.0,4.0,68.2166
692,2024-11 Nov,Sri Lanka,Organic Search,2.0,2.0,2.0,1.0,3.0,5.8411827,,,,,,,0.0,1.0,5.8411827,,,,,,,,,,
693,2024-11 Nov,Spain,Referral,1.0,0.0,2.0,2.0,14.0,879.6112,,,,,,,1.0,0.0,1759.2224,,,,,,,,,,
694,2024-11 Nov,Lithuania,Organic Search,3.0,3.0,3.0,2.0,6.0,713.4149,,,,,,,0.0,1.0,1426.8298,,,,,,,,,,
695,2024-11 Nov,Spain,Email,1.0,1.0,1.0,1.0,2.0,15.429909,,,,,,,0.0,0.0,15.429909,,,,,,,,,,
696,2024-11 Nov,Spain,Direct,22.0,21.0,51.0,34.0,326.0,707.36395,,,,,,,1.0,17.0,24050.375,19.0,17.0,23.0,17.0,93.0,88.68744,,2.0,6.0,1507.6865
697,2024-11 Nov,South Korea,Organic Search,1.0,1.0,1.0,0.0,1.0,8.623456,,,,,,,0.0,1.0,0.0,,,,,,,,,,
698,2024-11 Nov,South Africa,Organic Search,2.0,2.0,2.0,1.0,4.0,33.610275,,,,,,,0.0,1.0,33.610275,1.0,1.0,1.0,1.0,4.0,262.2057,,0.0,0.0,262.2057
699,2024-11 Nov,South Africa,Direct,1.0,1.0,1.0,1.0,1.0,16.09582,,,,,,,0.0,0.0,16.09582,,,,,,,,,,
700,2024-11 Nov,Slovenia,Organic Search,1.0,1.0,1.0,1.0,13.0,318.57565,,,,,,,0.0,0.0,318.57565,1.0,1.0,1.0,0.0,1.0,4.978793,,0.0,1.0,0.0
701,2024-11 Nov,Singapore,Organic Search,4.0,4.0,5.0,5.0,23.0,313.5647,,,,,,,0.0,0.0,1567.8235,1.0,0.0,1.0,1.0,6.0,86.31635,,1.0,0.0,86.31635
702,2024-11 Nov,Singapore,Direct,3.0,3.0,3.0,1.0,3.0,7.055056,,,,,,,0.0,2.0,7.055056,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
703,2024-11 Nov,Senegal,Organic Search,1.0,1.0,1.0,1.0,1.0,1559.9952,,,,,,,0.0,0.0,1559.9952,5.0,5.0,5.0,1.0,11.0,52.204338,,0.0,4.0,52.204338
704,2024-11 Nov,Saudi Arabia,Organic Search,10.0,10.0,11.0,4.0,25.0,108.34751,,,,,,,0.0,7.0,433.39005,,,,,,,,,,
705,2024-11 Nov,Saudi Arabia,Direct,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
706,2024-11 Nov,Switzerland,Organic Search,23.0,23.0,26.0,18.0,56.0,143.53122,,,,,,,0.0,8.0,2583.562,32.0,32.0,33.0,10.0,64.0,114.75773,,0.0,23.0,1147.5773
707,2024-11 Nov,Taiwan,Organic Search,1.0,1.0,1.0,1.0,1.0,31.209755,,,,,,,0.0,0.0,31.209755,,,,,,,,,,
708,2024-11 Nov,Thailand,Direct,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
709,2024-11 Nov,Ukraine,Organic Search,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,19.53981,,0.0,0.0,19.53981
710,2024-11 Nov,Vietnam,Organic Search,4.0,4.0,4.0,1.0,4.0,103.678604,,,,,,,0.0,3.0,103.678604,,,,,,,,,,
711,2024-11 Nov,United States,Organic Social,3.0,3.0,3.0,3.0,3.0,29.571892,,,,,,,0.0,0.0,88.715675,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
712,2024-11 Nov,United States,Organic Search,27.0,24.0,31.0,16.0,60.0,142.30722,,,,,,,3.0,15.0,2276.9155,13.0,13.0,16.0,4.0,39.0,107.69735,,0.0,12.0,430.7894
713,2024-11 Nov,United States,Direct,116.0,117.0,120.0,10.0,124.0,3.6482222,,,,,,,-1.0,110.0,36.482224,99.0,99.0,100.0,5.0,99.0,0.84960395,,0.0,95.0,4.2480197
714,2024-11 Nov,United Kingdom,Organic Search,35.0,34.0,41.0,28.0,106.0,245.97934,,,,,,,1.0,13.0,6887.4214,22.0,22.0,22.0,7.0,95.0,105.46476,,0.0,15.0,738.2533
715,2024-11 Nov,United Kingdom,Direct,137.0,135.0,147.0,37.0,191.0,59.206833,,,,,,,2.0,110.0,2190.6528,8.0,6.0,11.0,4.0,25.0,92.842285,,2.0,7.0,371.36914
716,2024-11 Nov,United Arab Emirates,Organic Search,4.0,4.0,4.0,1.0,4.0,15.157517,,,,,,,0.0,3.0,15.157517,,,,,,,,,,
717,2024-11 Nov,Ukraine,Direct,1.0,1.0,1.0,1.0,1.0,84.354065,,,,,,,0.0,0.0,84.354065,,,,,,,,,,
718,2024-11 Nov,Thailand,Organic Search,5.0,5.0,7.0,1.0,5.0,140.57126,,,,,,,0.0,6.0,140.57126,,,,,,,,,,
719,2024-11 Nov,Türkiye,Organic Search,8.0,8.0,9.0,8.0,22.0,104.2828,,,,,,,0.0,1.0,834.2624,5.0,5.0,5.0,3.0,11.0,99.220345,,0.0,2.0,297.66104
720,2024-11 Nov,Türkiye,Direct,5.0,3.0,11.0,4.0,27.0,260.1496,,,,,,,2.0,7.0,1040.5984,,,,,,,,,,
721,2024-11 Nov,Turkmenistan,Organic Search,1.0,1.0,1.0,1.0,1.0,178.09778,,,,,,,0.0,0.0,178.09778,,,,,,,,,,
722,2024-11 Nov,Tunisia,Organic Social,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
723,2024-11 Nov,Tunisia,Organic Search,36.0,30.0,107.0,73.0,1992.0,2586.3958,,,,,,,6.0,34.0,188806.89,45.0,39.0,129.0,49.0,686.0,277.59262,,6.0,80.0,13602.038
724,2024-11 Nov,Tunisia,Email,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
725,2024-11 Nov,Tunisia,Direct,16.0,9.0,246.0,188.0,2392.0,1851.0082,,,,,,,7.0,58.0,347989.53,7.0,7.0,10.0,2.0,15.0,19.142588,,0.0,8.0,38.285175
726,2024-11 Nov,Réunion,Organic Search,7.0,7.0,8.0,6.0,23.0,95.50608,,,,,,,0.0,2.0,573.0365,9.0,9.0,9.0,4.0,24.0,98.08222,,0.0,5.0,392.3289
727,2024-11 Nov,Spain,Organic Search,21.0,17.0,34.0,26.0,156.0,361.67728,,,,,,,4.0,8.0,9403.609,18.0,17.0,23.0,16.0,84.0,163.92307,,1.0,7.0,2622.769
728,2024-11 Nov,Romania,Organic Search,2.0,2.0,2.0,1.0,2.0,557.47626,,,,,,,0.0,1.0,557.47626,,,,,,,,,,
729,2024-11 Nov,Netherlands,Direct,302.0,307.0,327.0,128.0,532.0,92.32435,,,,,,,-5.0,199.0,11817.517,43.0,42.0,45.0,7.0,69.0,10.575136,,1.0,38.0,74.025955
730,2024-11 Nov,Morocco,Direct,3.0,3.0,3.0,0.0,3.0,0.0,,,,,,,0.0,3.0,0.0,4.0,4.0,6.0,2.0,12.0,13.928753,,0.0,4.0,27.857506
731,2024-11 Nov,Mongolia,Organic Search,1.0,1.0,1.0,1.0,1.0,297.0159,,,,,,,0.0,0.0,297.0159,,,,,,,,,,
732,2024-11 Nov,Monaco,Organic Search,2.0,2.0,2.0,2.0,3.0,17.213865,,,,,,,0.0,0.0,34.42773,,,,,,,,,,
